sku,tienda,fecha_predicha,semana_a_futuro,prediccion_ARIMA
HM000090,TIENDA007,2025-01-26,5,1.61
HM000090,TIENDA007,2025-02-02,6,1.61
HM000090,TIENDA007,2025-02-09,7,1.61
HM000090,TIENDA007,2025-02-16,8,1.61
HM000090,TIENDA008,2024-12-29,1,1.25
HM000090,TIENDA008,2025-01-05,2,1.46
HM000090,TIENDA008,2025-01-12,3,1.42
HM000090,TIENDA008,2025-01-19,4,1.43
HM000090,TIENDA008,2025-01-26,5,1.42
HM000090,TIENDA008,2025-02-02,6,1.42
HM000090,TIENDA008,2025-02-09,7,1.42
HM000090,TIENDA008,2025-02-16,8,1.42
HM000090,TIENDA009,2024-12-29,1,1.63
HM000090,TIENDA009,2025-01-05,2,1.34
HM000090,TIENDA009,2025-01-12,3,1.39
HM000090,TIENDA009,2025-01-19,4,1.38
HM000090,TIENDA009,2025-01-26,5,1.38
HM000090,TIENDA009,2025-02-02,6,1.38
HM000090,TIENDA009,2025-02-09,7,1.38
HM000090,TIENDA009,2025-02-16,8,1.38
HM000090,TIENDA010,2024-12-29,1,1.76
HM000090,TIENDA010,2025-01-05,2,1.79
HM000090,TIENDA010,2025-01-12,3,1.79
HM000090,TIENDA010,2025-01-19,4,1.79
HM000090,TIENDA010,2025-01-26,5,1.79
HM000090,TIENDA010,2025-02-02,6,1.79
HM000090,TIENDA010,2025-02-09,7,1.79
HM000090,TIENDA010,2025-02-16,8,1.79
HM000091,TIENDA001,2024-12-29,1,1.73
HM000091,TIENDA001,2025-01-05,2,1.77
HM000091,TIENDA001,2025-01-12,3,1.78
HM000091,TIENDA001,2025-01-19,4,1.78
HM000091,TIENDA001,2025-01-26,5,1.78
HM000091,TIENDA001,2025-02-02,6,1.78
HM000091,TIENDA001,2025-02-09,7,1.78
HM000091,TIENDA001,2025-02-16,8,1.78
HM000091,TIENDA002,2024-12-29,1,1.38
HM000091,TIENDA002,2025-01-05,2,1.36
HM000091,TIENDA002,2025-01-12,3,1.36
HM000091,TIENDA002,2025-01-19,4,1.36
HM000091,TIENDA002,2025-01-26,5,1.36
HM000091,TIENDA002,2025-02-02,6,1.36
HM000091,TIENDA002,2025-02-09,7,1.36
HM000091,TIENDA002,2025-02-16,8,1.36
HM000091,TIENDA003,2024-12-29,1,1.81
HM000091,TIENDA003,2025-01-05,2,1.81
HM000091,TIENDA003,2025-01-12,3,1.81
HM000091,TIENDA003,2025-01-19,4,1.81
HM000091,TIENDA003,2025-01-26,5,1.81
HM000091,TIENDA003,2025-02-02,6,1.81
HM000091,TIENDA003,2025-02-09,7,1.81
HM000091,TIENDA003,2025-02-16,8,1.81
HM000091,TIENDA004,2024-12-29,1,1.74
HM000091,TIENDA004,2025-01-05,2,1.74
HM000091,TIENDA004,2025-01-12,3,1.74
HM000091,TIENDA004,2025-01-19,4,1.74
HM000091,TIENDA004,2025-01-26,5,1.74
HM000091,TIENDA004,2025-02-02,6,1.74
HM000091,TIENDA004,2025-02-09,7,1.74
HM000091,TIENDA004,2025-02-16,8,1.74
HM000091,TIENDA005,2024-12-29,1,1.74
HM000091,TIENDA005,2025-01-05,2,1.77
HM000091,TIENDA005,2025-01-12,3,1.77
HM000091,TIENDA005,2025-01-19,4,1.77
HM000091,TIENDA005,2025-01-26,5,1.77
HM000091,TIENDA005,2025-02-02,6,1.77
HM000091,TIENDA005,2025-02-09,7,1.77
HM000091,TIENDA005,2025-02-16,8,1.77
HM000091,TIENDA006,2024-12-29,1,1.64
HM000091,TIENDA006,2025-01-05,2,1.44
HM000091,TIENDA006,2025-01-12,3,1.46
HM000091,TIENDA006,2025-01-19,4,1.46
HM000091,TIENDA006,2025-01-26,5,1.46
HM000091,TIENDA006,2025-02-02,6,1.46
HM000091,TIENDA006,2025-02-09,7,1.46
HM000091,TIENDA006,2025-02-16,8,1.46
HM000091,TIENDA007,2024-12-29,1,1.3
HM000091,TIENDA007,2025-01-05,2,1.42
HM000091,TIENDA007,2025-01-12,3,1.46
HM000091,TIENDA007,2025-01-19,4,1.48
HM000091,TIENDA007,2025-01-26,5,1.48
HM000091,TIENDA007,2025-02-02,6,1.48
HM000091,TIENDA007,2025-02-09,7,1.48
HM000091,TIENDA007,2025-02-16,8,1.48
HM000091,TIENDA008,2024-12-29,1,1.47
HM000091,TIENDA008,2025-01-05,2,1.48
HM000091,TIENDA008,2025-01-12,3,1.48
HM000091,TIENDA008,2025-01-19,4,1.48
HM000091,TIENDA008,2025-01-26,5,1.48
HM000091,TIENDA008,2025-02-02,6,1.48
HM000091,TIENDA008,2025-02-09,7,1.48
HM000091,TIENDA008,2025-02-16,8,1.48
HM000091,TIENDA009,2024-12-29,1,1.52
HM000091,TIENDA009,2025-01-05,2,1.55
HM000091,TIENDA009,2025-01-12,3,1.54
HM000091,TIENDA009,2025-01-19,4,1.54
HM000091,TIENDA009,2025-01-26,5,1.54
HM000091,TIENDA009,2025-02-02,6,1.54
HM000091,TIENDA009,2025-02-09,7,1.54
HM000091,TIENDA009,2025-02-16,8,1.54
HM000091,TIENDA010,2024-12-29,1,1.49
HM000091,TIENDA010,2025-01-05,2,1.53
HM000091,TIENDA010,2025-01-12,3,1.53
HM000091,TIENDA010,2025-01-19,4,1.53
HM000091,TIENDA010,2025-01-26,5,1.53
HM000091,TIENDA010,2025-02-02,6,1.53
HM000091,TIENDA010,2025-02-09,7,1.53
HM000091,TIENDA010,2025-02-16,8,1.53
HM000092,TIENDA001,2024-12-29,1,1.81
HM000092,TIENDA001,2025-01-05,2,1.86
HM000092,TIENDA001,2025-01-12,3,1.87
HM000092,TIENDA001,2025-01-19,4,1.87
HM000092,TIENDA001,2025-01-26,5,1.87
HM000092,TIENDA001,2025-02-02,6,1.87
HM000092,TIENDA001,2025-02-09,7,1.87
HM000092,TIENDA001,2025-02-16,8,1.87
HM000092,TIENDA002,2024-12-29,1,1.88
HM000092,TIENDA002,2025-01-05,2,1.78
HM000092,TIENDA002,2025-01-12,3,1.76
HM000092,TIENDA002,2025-01-19,4,1.76
HM000092,TIENDA002,2025-01-26,5,1.76
HM000092,TIENDA002,2025-02-02,6,1.76
HM000092,TIENDA002,2025-02-09,7,1.76
HM000092,TIENDA002,2025-02-16,8,1.76
HM000092,TIENDA003,2024-12-29,1,1.67
HM000092,TIENDA003,2025-01-05,2,1.56
HM000092,TIENDA003,2025-01-12,3,1.59
HM000092,TIENDA003,2025-01-19,4,1.58
HM000092,TIENDA003,2025-01-26,5,1.58
HM000092,TIENDA003,2025-02-02,6,1.58
HM000092,TIENDA003,2025-02-09,7,1.58
HM000092,TIENDA003,2025-02-16,8,1.58
HM000092,TIENDA004,2024-12-29,1,1.4
HM000092,TIENDA004,2025-01-05,2,1.45
HM000092,TIENDA004,2025-01-12,3,1.46
HM000092,TIENDA004,2025-01-19,4,1.46
HM000092,TIENDA004,2025-01-26,5,1.46
HM000092,TIENDA004,2025-02-02,6,1.46
HM000092,TIENDA004,2025-02-09,7,1.46
HM000092,TIENDA004,2025-02-16,8,1.46
HM000092,TIENDA005,2024-12-29,1,1.91
HM000092,TIENDA005,2025-01-05,2,1.93
HM000092,TIENDA005,2025-01-12,3,1.93
HM000092,TIENDA005,2025-01-19,4,1.93
HM000092,TIENDA005,2025-01-26,5,1.93
HM000092,TIENDA005,2025-02-02,6,1.93
HM000092,TIENDA005,2025-02-09,7,1.93
HM000092,TIENDA005,2025-02-16,8,1.93
HM000092,TIENDA006,2024-12-29,1,1.79
HM000092,TIENDA006,2025-01-05,2,1.74
HM000092,TIENDA006,2025-01-12,3,1.73
HM000092,TIENDA006,2025-01-19,4,1.73
HM000092,TIENDA006,2025-01-26,5,1.73
HM000092,TIENDA006,2025-02-02,6,1.72
HM000092,TIENDA006,2025-02-09,7,1.72
HM000092,TIENDA006,2025-02-16,8,1.72
HM000092,TIENDA007,2024-12-29,1,1.76
HM000092,TIENDA007,2025-01-05,2,1.65
HM000092,TIENDA007,2025-01-12,3,1.64
HM000092,TIENDA007,2025-01-19,4,1.64
HM000092,TIENDA007,2025-01-26,5,1.64
HM000092,TIENDA007,2025-02-02,6,1.64
HM000092,TIENDA007,2025-02-09,7,1.64
HM000092,TIENDA007,2025-02-16,8,1.64
HM000092,TIENDA008,2024-12-29,1,2.99
HM000092,TIENDA008,2025-01-05,2,2.83
HM000092,TIENDA008,2025-01-12,3,2.97
HM000092,TIENDA008,2025-01-19,4,2.85
HM000092,TIENDA008,2025-01-26,5,2.95
HM000092,TIENDA008,2025-02-02,6,2.87
HM000092,TIENDA008,2025-02-09,7,2.94
HM000092,TIENDA008,2025-02-16,8,2.88
HM000092,TIENDA009,2024-12-29,1,1.69
HM000092,TIENDA009,2025-01-05,2,1.79
HM000092,TIENDA009,2025-01-12,3,1.79
HM000092,TIENDA009,2025-01-19,4,1.79
HM000092,TIENDA009,2025-01-26,5,1.79
HM000092,TIENDA009,2025-02-02,6,1.79
HM000092,TIENDA009,2025-02-09,7,1.79
HM000092,TIENDA009,2025-02-16,8,1.79
HM000092,TIENDA010,2024-12-29,1,1.65
HM000092,TIENDA010,2025-01-05,2,1.64
HM000092,TIENDA010,2025-01-12,3,1.64
HM000092,TIENDA010,2025-01-19,4,1.64
HM000092,TIENDA010,2025-01-26,5,1.64
HM000092,TIENDA010,2025-02-02,6,1.64
HM000092,TIENDA010,2025-02-09,7,1.64
HM000092,TIENDA010,2025-02-16,8,1.64
HM000093,TIENDA001,2024-12-29,1,1.64
HM000093,TIENDA001,2025-01-05,2,1.67
HM000093,TIENDA001,2025-01-12,3,1.67
HM000093,TIENDA001,2025-01-19,4,1.68
HM000093,TIENDA001,2025-01-26,5,1.68
HM000093,TIENDA001,2025-02-02,6,1.68
HM000093,TIENDA001,2025-02-09,7,1.68
HM000093,TIENDA001,2025-02-16,8,1.68
HM000093,TIENDA002,2024-12-29,1,1.51
HM000093,TIENDA002,2025-01-05,2,1.45
HM000093,TIENDA002,2025-01-12,3,1.46
HM000093,TIENDA002,2025-01-19,4,1.46
HM000093,TIENDA002,2025-01-26,5,1.46
HM000093,TIENDA002,2025-02-02,6,1.46
HM000093,TIENDA002,2025-02-09,7,1.46
HM000093,TIENDA002,2025-02-16,8,1.46
HM000093,TIENDA003,2024-12-29,1,1.5
HM000093,TIENDA003,2025-01-05,2,1.66
HM000093,TIENDA003,2025-01-12,3,1.64
HM000093,TIENDA003,2025-01-19,4,1.64
HM000093,TIENDA003,2025-01-26,5,1.64
HM000093,TIENDA003,2025-02-02,6,1.64
HM000093,TIENDA003,2025-02-09,7,1.64
HM000093,TIENDA003,2025-02-16,8,1.64
HM000093,TIENDA004,2024-12-29,1,1.67
HM000093,TIENDA004,2025-01-05,2,1.67
HM000093,TIENDA004,2025-01-12,3,1.67
HM000093,TIENDA004,2025-01-19,4,1.67
HM000093,TIENDA004,2025-01-26,5,1.67
HM000093,TIENDA004,2025-02-02,6,1.67
HM000093,TIENDA004,2025-02-09,7,1.67
HM000093,TIENDA004,2025-02-16,8,1.67
HM000093,TIENDA005,2024-12-29,1,1.1
HM000093,TIENDA005,2025-01-05,2,0.96
HM000093,TIENDA005,2025-01-12,3,1.01
HM000093,TIENDA005,2025-01-19,4,0.99
HM000093,TIENDA005,2025-01-26,5,1.0
HM000093,TIENDA005,2025-02-02,6,1.0
HM000093,TIENDA005,2025-02-09,7,1.0
HM000093,TIENDA005,2025-02-16,8,1.0
HM000093,TIENDA006,2024-12-29,1,1.46
HM000093,TIENDA006,2025-01-05,2,1.31
HM000093,TIENDA006,2025-01-12,3,1.33
HM000093,TIENDA006,2025-01-19,4,1.33
HM000093,TIENDA006,2025-01-26,5,1.33
HM000093,TIENDA006,2025-02-02,6,1.33
HM000093,TIENDA006,2025-02-09,7,1.33
HM000093,TIENDA006,2025-02-16,8,1.33
HM000093,TIENDA007,2024-12-29,1,1.62
HM000093,TIENDA007,2025-01-05,2,1.33
HM000093,TIENDA007,2025-01-12,3,1.42
HM000093,TIENDA007,2025-01-19,4,1.4
HM000093,TIENDA007,2025-01-26,5,1.41
HM000093,TIENDA007,2025-02-02,6,1.4
HM000093,TIENDA007,2025-02-09,7,1.4
HM000093,TIENDA007,2025-02-16,8,1.4
HM000093,TIENDA008,2024-12-29,1,1.68
HM000093,TIENDA008,2025-01-05,2,1.64
HM000093,TIENDA008,2025-01-12,3,1.64
HM000093,TIENDA008,2025-01-19,4,1.64
HM000093,TIENDA008,2025-01-26,5,1.64
HM000093,TIENDA008,2025-02-02,6,1.64
HM000093,TIENDA008,2025-02-09,7,1.64
HM000093,TIENDA008,2025-02-16,8,1.64
HM000093,TIENDA009,2024-12-29,1,1.69
HM000093,TIENDA009,2025-01-05,2,1.65
HM000093,TIENDA009,2025-01-12,3,1.66
HM000093,TIENDA009,2025-01-19,4,1.66
HM000093,TIENDA009,2025-01-26,5,1.66
HM000093,TIENDA009,2025-02-02,6,1.66
HM000093,TIENDA009,2025-02-09,7,1.66
HM000093,TIENDA009,2025-02-16,8,1.66
HM000093,TIENDA010,2024-12-29,1,1.64
HM000093,TIENDA010,2025-01-05,2,1.69
HM000093,TIENDA010,2025-01-12,3,1.68
HM000093,TIENDA010,2025-01-19,4,1.68
HM000093,TIENDA010,2025-01-26,5,1.68
HM000093,TIENDA010,2025-02-02,6,1.68
HM000093,TIENDA010,2025-02-09,7,1.68
HM000093,TIENDA010,2025-02-16,8,1.68
HM000094,TIENDA001,2024-12-29,1,1.34
HM000094,TIENDA001,2025-01-05,2,1.34
HM000094,TIENDA001,2025-01-12,3,1.34
HM000094,TIENDA001,2025-01-19,4,1.34
HM000094,TIENDA001,2025-01-26,5,1.34
HM000094,TIENDA001,2025-02-02,6,1.34
HM000094,TIENDA001,2025-02-09,7,1.34
HM000094,TIENDA001,2025-02-16,8,1.34
HM000094,TIENDA002,2024-12-29,1,1.46
HM000094,TIENDA002,2025-01-05,2,1.37
HM000094,TIENDA002,2025-01-12,3,1.36
HM000094,TIENDA002,2025-01-19,4,1.36
HM000094,TIENDA002,2025-01-26,5,1.36
HM000094,TIENDA002,2025-02-02,6,1.36
HM000094,TIENDA002,2025-02-09,7,1.36
HM000094,TIENDA002,2025-02-16,8,1.36
HM000094,TIENDA003,2024-12-29,1,1.55
HM000094,TIENDA003,2025-01-05,2,1.54
HM000094,TIENDA003,2025-01-12,3,1.54
HM000094,TIENDA003,2025-01-19,4,1.54
HM000094,TIENDA003,2025-01-26,5,1.54
HM000094,TIENDA003,2025-02-02,6,1.54
HM000094,TIENDA003,2025-02-09,7,1.54
HM000094,TIENDA003,2025-02-16,8,1.54
HM000094,TIENDA004,2024-12-29,1,1.33
HM000094,TIENDA004,2025-01-05,2,1.29
HM000094,TIENDA004,2025-01-12,3,1.29
HM000094,TIENDA004,2025-01-19,4,1.29
HM000094,TIENDA004,2025-01-26,5,1.29
HM000094,TIENDA004,2025-02-02,6,1.29
HM000094,TIENDA004,2025-02-09,7,1.29
HM000094,TIENDA004,2025-02-16,8,1.29
HM000094,TIENDA005,2024-12-29,1,1.52
HM000094,TIENDA005,2025-01-05,2,1.59
HM000094,TIENDA005,2025-01-12,3,1.58
HM000094,TIENDA005,2025-01-19,4,1.58
HM000094,TIENDA005,2025-01-26,5,1.58
HM000094,TIENDA005,2025-02-02,6,1.58
HM000094,TIENDA005,2025-02-09,7,1.58
HM000094,TIENDA005,2025-02-16,8,1.58
HM000094,TIENDA006,2024-12-29,1,1.42
HM000094,TIENDA006,2025-01-05,2,1.37
HM000094,TIENDA006,2025-01-12,3,1.35
HM000094,TIENDA006,2025-01-19,4,1.35
HM000094,TIENDA006,2025-01-26,5,1.35
HM000094,TIENDA006,2025-02-02,6,1.35
HM000094,TIENDA006,2025-02-09,7,1.35
HM000094,TIENDA006,2025-02-16,8,1.35
HM000094,TIENDA007,2024-12-29,1,1.36
HM000094,TIENDA007,2025-01-05,2,1.44
HM000094,TIENDA007,2025-01-12,3,1.45
HM000094,TIENDA007,2025-01-19,4,1.45
HM000094,TIENDA007,2025-01-26,5,1.45
HM000094,TIENDA007,2025-02-02,6,1.45
HM000094,TIENDA007,2025-02-09,7,1.45
HM000094,TIENDA007,2025-02-16,8,1.45
HM000094,TIENDA008,2024-12-29,1,1.24
HM000094,TIENDA008,2025-01-05,2,1.31
HM000094,TIENDA008,2025-01-12,3,1.32
HM000094,TIENDA008,2025-01-19,4,1.32
HM000094,TIENDA008,2025-01-26,5,1.32
HM000094,TIENDA008,2025-02-02,6,1.32
HM000094,TIENDA008,2025-02-09,7,1.32
HM000094,TIENDA008,2025-02-16,8,1.32
HM000094,TIENDA009,2024-12-29,1,1.66
HM000094,TIENDA009,2025-01-05,2,1.55
HM000094,TIENDA009,2025-01-12,3,1.53
HM000094,TIENDA009,2025-01-19,4,1.52
HM000094,TIENDA009,2025-01-26,5,1.52
HM000094,TIENDA009,2025-02-02,6,1.52
HM000094,TIENDA009,2025-02-09,7,1.52
HM000094,TIENDA009,2025-02-16,8,1.52
HM000094,TIENDA010,2024-12-29,1,1.58
HM000094,TIENDA010,2025-01-05,2,1.41
HM000094,TIENDA010,2025-01-12,3,1.43
HM000094,TIENDA010,2025-01-19,4,1.42
HM000094,TIENDA010,2025-01-26,5,1.42
HM000094,TIENDA010,2025-02-02,6,1.42
HM000094,TIENDA010,2025-02-09,7,1.42
HM000094,TIENDA010,2025-02-16,8,1.42
HM000095,TIENDA001,2024-12-29,1,1.64
HM000095,TIENDA001,2025-01-05,2,1.75
HM000095,TIENDA001,2025-01-12,3,1.74
HM000095,TIENDA001,2025-01-19,4,1.74
HM000095,TIENDA001,2025-01-26,5,1.74
HM000095,TIENDA001,2025-02-02,6,1.74
HM000095,TIENDA001,2025-02-09,7,1.74
HM000095,TIENDA001,2025-02-16,8,1.74
HM000095,TIENDA002,2024-12-29,1,1.77
HM000095,TIENDA002,2025-01-05,2,1.49
HM000095,TIENDA002,2025-01-12,3,1.56
HM000095,TIENDA002,2025-01-19,4,1.55
HM000095,TIENDA002,2025-01-26,5,1.55
HM000095,TIENDA002,2025-02-02,6,1.55
HM000095,TIENDA002,2025-02-09,7,1.55
HM000095,TIENDA002,2025-02-16,8,1.55
HM000095,TIENDA003,2024-12-29,1,1.67
HM000095,TIENDA003,2025-01-05,2,1.84
HM000095,TIENDA003,2025-01-12,3,1.83
HM000095,TIENDA003,2025-01-19,4,1.83
HM000095,TIENDA003,2025-01-26,5,1.83
HM000095,TIENDA003,2025-02-02,6,1.83
HM000095,TIENDA003,2025-02-09,7,1.83
HM000095,TIENDA003,2025-02-16,8,1.83
HM000095,TIENDA004,2024-12-29,1,1.97
HM000095,TIENDA004,2025-01-05,2,1.94
HM000095,TIENDA004,2025-01-12,3,1.94
HM000095,TIENDA004,2025-01-19,4,1.94
HM000095,TIENDA004,2025-01-26,5,1.94
HM000095,TIENDA004,2025-02-02,6,1.94
HM000095,TIENDA004,2025-02-09,7,1.94
HM000095,TIENDA004,2025-02-16,8,1.94
HM000095,TIENDA005,2024-12-29,1,1.74
HM000095,TIENDA005,2025-01-05,2,1.68
HM000095,TIENDA005,2025-01-12,3,1.68
HM000095,TIENDA005,2025-01-19,4,1.68
HM000095,TIENDA005,2025-01-26,5,1.68
HM000095,TIENDA005,2025-02-02,6,1.68
HM000095,TIENDA005,2025-02-09,7,1.68
HM000095,TIENDA005,2025-02-16,8,1.68
HM000095,TIENDA006,2024-12-29,1,1.47
HM000095,TIENDA006,2025-01-05,2,1.49
HM000095,TIENDA006,2025-01-12,3,1.49
HM000095,TIENDA006,2025-01-19,4,1.49
HM000095,TIENDA006,2025-01-26,5,1.49
HM000095,TIENDA006,2025-02-02,6,1.49
HM000095,TIENDA006,2025-02-09,7,1.49
HM000095,TIENDA006,2025-02-16,8,1.49
HM000095,TIENDA007,2024-12-29,1,1.9
HM000095,TIENDA007,2025-01-05,2,1.89
HM000095,TIENDA007,2025-01-12,3,1.89
HM000095,TIENDA007,2025-01-19,4,1.89
HM000095,TIENDA007,2025-01-26,5,1.89
HM000095,TIENDA007,2025-02-02,6,1.89
HM000095,TIENDA007,2025-02-09,7,1.89
HM000095,TIENDA007,2025-02-16,8,1.89
HM000095,TIENDA008,2024-12-29,1,1.57
HM000095,TIENDA008,2025-01-05,2,1.67
HM000095,TIENDA008,2025-01-12,3,1.67
HM000095,TIENDA008,2025-01-19,4,1.67
HM000095,TIENDA008,2025-01-26,5,1.67
HM000095,TIENDA008,2025-02-02,6,1.67
HM000095,TIENDA008,2025-02-09,7,1.67
HM000095,TIENDA008,2025-02-16,8,1.67
HM000095,TIENDA009,2024-12-29,1,1.7
HM000095,TIENDA009,2025-01-05,2,1.71
HM000095,TIENDA009,2025-01-12,3,1.71
HM000095,TIENDA009,2025-01-19,4,1.71
HM000095,TIENDA009,2025-01-26,5,1.71
HM000095,TIENDA009,2025-02-02,6,1.71
HM000095,TIENDA009,2025-02-09,7,1.71
HM000095,TIENDA009,2025-02-16,8,1.71
HM000095,TIENDA010,2024-12-29,1,1.98
HM000095,TIENDA010,2025-01-05,2,1.79
HM000095,TIENDA010,2025-01-12,3,1.84
HM000095,TIENDA010,2025-01-19,4,1.83
HM000095,TIENDA010,2025-01-26,5,1.83
HM000095,TIENDA010,2025-02-02,6,1.83
HM000095,TIENDA010,2025-02-09,7,1.83
HM000095,TIENDA010,2025-02-16,8,1.83
HM000096,TIENDA001,2024-12-29,1,1.41
HM000096,TIENDA001,2025-01-05,2,1.3
HM000096,TIENDA001,2025-01-12,3,1.31
HM000096,TIENDA001,2025-01-19,4,1.31
HM000096,TIENDA001,2025-01-26,5,1.31
HM000096,TIENDA001,2025-02-02,6,1.31
HM000096,TIENDA001,2025-02-09,7,1.31
HM000096,TIENDA001,2025-02-16,8,1.31
HM000096,TIENDA002,2024-12-29,1,1.43
HM000096,TIENDA002,2025-01-05,2,1.42
HM000096,TIENDA002,2025-01-12,3,1.42
HM000096,TIENDA002,2025-01-19,4,1.42
HM000096,TIENDA002,2025-01-26,5,1.42
HM000096,TIENDA002,2025-02-02,6,1.42
HM000096,TIENDA002,2025-02-09,7,1.42
HM000096,TIENDA002,2025-02-16,8,1.42
HM000096,TIENDA003,2024-12-29,1,1.51
HM000096,TIENDA003,2025-01-05,2,1.5
HM000096,TIENDA003,2025-01-12,3,1.5
HM000096,TIENDA003,2025-01-19,4,1.5
HM000096,TIENDA003,2025-01-26,5,1.5
HM000096,TIENDA003,2025-02-02,6,1.5
HM000096,TIENDA003,2025-02-09,7,1.5
HM000096,TIENDA003,2025-02-16,8,1.5
HM000096,TIENDA004,2024-12-29,1,1.83
HM000096,TIENDA004,2025-01-05,2,1.55
HM000096,TIENDA004,2025-01-12,3,1.62
HM000096,TIENDA004,2025-01-19,4,1.6
HM000096,TIENDA004,2025-01-26,5,1.61
HM000096,TIENDA004,2025-02-02,6,1.6
HM000096,TIENDA004,2025-02-09,7,1.6
HM000096,TIENDA004,2025-02-16,8,1.6
HM000096,TIENDA005,2024-12-29,1,1.95
HM000096,TIENDA005,2025-01-05,2,1.72
HM000096,TIENDA005,2025-01-12,3,1.67
HM000096,TIENDA005,2025-01-19,4,1.65
HM000096,TIENDA005,2025-01-26,5,1.65
HM000096,TIENDA005,2025-02-02,6,1.65
HM000096,TIENDA005,2025-02-09,7,1.65
HM000096,TIENDA005,2025-02-16,8,1.65
HM000096,TIENDA006,2024-12-29,1,1.36
HM000096,TIENDA006,2025-01-05,2,1.32
HM000096,TIENDA006,2025-01-12,3,1.32
HM000096,TIENDA006,2025-01-19,4,1.32
HM000096,TIENDA006,2025-01-26,5,1.32
HM000096,TIENDA006,2025-02-02,6,1.32
HM000096,TIENDA006,2025-02-09,7,1.32
HM000096,TIENDA006,2025-02-16,8,1.32
HM000096,TIENDA007,2024-12-29,1,1.69
HM000096,TIENDA007,2025-01-05,2,1.64
HM000096,TIENDA007,2025-01-12,3,1.64
HM000096,TIENDA007,2025-01-19,4,1.64
HM000096,TIENDA007,2025-01-26,5,1.64
HM000096,TIENDA007,2025-02-02,6,1.64
HM000096,TIENDA007,2025-02-09,7,1.64
HM000096,TIENDA007,2025-02-16,8,1.64
HM000096,TIENDA008,2024-12-29,1,1.64
HM000096,TIENDA008,2025-01-05,2,1.58
HM000096,TIENDA008,2025-01-12,3,1.59
HM000096,TIENDA008,2025-01-19,4,1.59
HM000096,TIENDA008,2025-01-26,5,1.59
HM000096,TIENDA008,2025-02-02,6,1.59
HM000096,TIENDA008,2025-02-09,7,1.59
HM000096,TIENDA008,2025-02-16,8,1.59
HM000096,TIENDA009,2024-12-29,1,1.69
HM000096,TIENDA009,2025-01-05,2,1.58
HM000096,TIENDA009,2025-01-12,3,1.56
HM000096,TIENDA009,2025-01-19,4,1.56
HM000096,TIENDA009,2025-01-26,5,1.56
HM000096,TIENDA009,2025-02-02,6,1.56
HM000096,TIENDA009,2025-02-09,7,1.56
HM000096,TIENDA009,2025-02-16,8,1.56
HM000096,TIENDA010,2024-12-29,1,1.5
HM000096,TIENDA010,2025-01-05,2,1.5
HM000096,TIENDA010,2025-01-12,3,1.5
HM000096,TIENDA010,2025-01-19,4,1.5
HM000096,TIENDA010,2025-01-26,5,1.5
HM000096,TIENDA010,2025-02-02,6,1.5
HM000096,TIENDA010,2025-02-09,7,1.5
HM000096,TIENDA010,2025-02-16,8,1.5
HM000097,TIENDA001,2024-12-29,1,1.24
HM000097,TIENDA001,2025-01-05,2,1.56
HM000097,TIENDA001,2025-01-12,3,1.47
HM000097,TIENDA001,2025-01-19,4,1.5
HM000097,TIENDA001,2025-01-26,5,1.49
HM000097,TIENDA001,2025-02-02,6,1.49
HM000097,TIENDA001,2025-02-09,7,1.49
HM000097,TIENDA001,2025-02-16,8,1.49
HM000097,TIENDA002,2024-12-29,1,1.64
HM000097,TIENDA002,2025-01-05,2,1.61
HM000097,TIENDA002,2025-01-12,3,1.61
HM000097,TIENDA002,2025-01-19,4,1.61
HM000097,TIENDA002,2025-01-26,5,1.61
HM000097,TIENDA002,2025-02-02,6,1.61
HM000097,TIENDA002,2025-02-09,7,1.61
HM000097,TIENDA002,2025-02-16,8,1.61
HM000097,TIENDA003,2024-12-29,1,1.51
HM000097,TIENDA003,2025-01-05,2,1.51
HM000097,TIENDA003,2025-01-12,3,1.51
HM000097,TIENDA003,2025-01-19,4,1.51
HM000097,TIENDA003,2025-01-26,5,1.51
HM000097,TIENDA003,2025-02-02,6,1.51
HM000097,TIENDA003,2025-02-09,7,1.51
HM000097,TIENDA003,2025-02-16,8,1.51
HM000097,TIENDA004,2024-12-29,1,1.4
HM000097,TIENDA004,2025-01-05,2,1.36
HM000097,TIENDA004,2025-01-12,3,1.36
HM000097,TIENDA004,2025-01-19,4,1.36
HM000097,TIENDA004,2025-01-26,5,1.36
HM000097,TIENDA004,2025-02-02,6,1.36
HM000097,TIENDA004,2025-02-09,7,1.36
HM000097,TIENDA004,2025-02-16,8,1.36
HM000097,TIENDA005,2024-12-29,1,1.74
HM000097,TIENDA005,2025-01-05,2,1.72
HM000097,TIENDA005,2025-01-12,3,1.72
HM000097,TIENDA005,2025-01-19,4,1.72
HM000097,TIENDA005,2025-01-26,5,1.72
HM000097,TIENDA005,2025-02-02,6,1.72
HM000097,TIENDA005,2025-02-09,7,1.72
HM000097,TIENDA005,2025-02-16,8,1.72
HM000097,TIENDA006,2024-12-29,1,1.44
HM000097,TIENDA006,2025-01-05,2,1.45
HM000097,TIENDA006,2025-01-12,3,1.45
HM000097,TIENDA006,2025-01-19,4,1.45
HM000097,TIENDA006,2025-01-26,5,1.45
HM000097,TIENDA006,2025-02-02,6,1.45
HM000097,TIENDA006,2025-02-09,7,1.45
HM000097,TIENDA006,2025-02-16,8,1.45
HM000097,TIENDA007,2024-12-29,1,1.64
HM000097,TIENDA007,2025-01-05,2,1.68
